Category,Year,Units sold,Avg Price USD,Dollar Sales UD,YOY % Change
Facial Moisturizer,2006,457407,26.68,12203618.76,-4.56
Facial Moisturizer,2006,3882809,5.9,22908573.1,10.35
Facial Moisturizer,2006,2912349,29.08,84691108.92,-37.96
Facial Moisturizer,2006,4472888,11.93,53361553.84,-43.43
Facial Moisturizer,2006,1770444,12.79,22643978.76,-19.28
Facial Moisturizer,2006,4028966,19.6,78967733.6,-33.98
Facial Moisturizer,2006,4407356,24.79,109258355.2,-5.77
Facial Moisturizer,2006,1493401,36.43,54404598.43,-41.59
Facial Moisturizer,2006,2308233,16.92,39055302.36,30.5
Facial Moisturizer,2006,3859395,16.75,64644866.25,-42.32
Facial Moisturizer,2006,2709786,5.83,15798052.38,33.49
Facial Moisturizer,2006,398844,15.66,6245897.04,-23.55
Facial Moisturizer,2006,2608845,35.39,92327024.55,42.65
Facial Moisturizer,2006,4925217,6.77,33343719.09,-46.06
Facial Moisturizer,2006,1411425,35.03,49442217.75,23.12
Facial Moisturizer,2006,1619720,32.56,52738083.2,-19.36
Facial Moisturizer,2006,1985657,25.59,50812962.63,-10.23
Facial Moisturizer,2006,4964150,5.22,25912863,-43.81
Facial Moisturizer,2006,959210,29.83,28613234.3,-22.85
Facial Moisturizer,2006,4800014,18.12,86976253.68,4.99
Facial Moisturizer,2006,1510235,19.37,29253251.95,-33.67
Facial Moisturizer,2006,4683662,12.85,60185056.7,-27.39
Facial Moisturizer,2006,3911460,8.07,31565482.2,-41.01
Facial Moisturizer,2006,3657323,6.77,24760076.71,12.65
Facial Moisturizer,2006,983476,7.92,7789129.92,-28.89
Facial Moisturizer,2006,2262809,28.2,63811213.8,37.06
Facial Moisturizer,2006,3059828,30.46,93202360.88,-1.56
Facial Moisturizer,2006,1966334,23.55,46307165.7,-33.86
Facial Moisturizer,2006,3249039,15.37,49937729.43,41.08
Facial Moisturizer,2006,2368620,10.22,24207296.4,-23.18
Facial Moisturizer,2006,1134309,9.39,10651161.51,-32.87
Facial Moisturizer,2006,3719021,18.72,69620073.12,19.72
Facial Moisturizer,2006,376284,13.63,5128750.92,47.6
Facial Moisturizer,2006,4635315,36.01,166917693.2,39.57
Facial Moisturizer,2006,1820403,9.27,16875135.81,-38.89
Facial Moisturizer,2006,1326485,35.63,47262660.55,29.05
Facial Moisturizer,2006,2122723,28.56,60624968.88,32.44
Facial Moisturizer,2006,2230945,6.59,14701927.55,15.64
Facial Moisturizer,2006,4772340,7.87,37558315.8,-46.51
Facial Moisturizer,2006,4995697,6.05,30223966.85,-5.55
Facial Moisturizer,2006,3111342,39.59,123178029.8,47.73
Facial Moisturizer,2006,3697965,17.31,64011774.15,26.17
Facial Moisturizer,2006,3774476,27.33,103156429.1,48.52
Facial Moisturizer,2006,1885295,26.68,50299670.6,-8.88
Facial Moisturizer,2006,937099,28.29,26510530.71,0.07
Facial Moisturizer,2006,1467231,12.05,17680133.55,43.44
Facial Moisturizer,2006,4377552,9.52,41674295.04,-40.05
Facial Moisturizer,2006,2521321,23.33,58822418.93,-24.64
Facial Moisturizer,2006,1110560,36.15,40146744,49.2
Facial Moisturizer,2006,4768912,27.82,132671131.8,28.09
Facial Moisturizer,2006,1973782,13.86,27356618.52,36.56
Facial Moisturizer,2006,2026850,9.41,19072658.5,47.92
Facial Moisturizer,2006,96250,38.73,3727762.5,-36.49
Facial Moisturizer,2006,3067193,36.14,110848355,44.39
Facial Moisturizer,2006,926336,28.89,26761847.04,7.54
Facial Moisturizer,2006,4979107,14.66,72993708.62,26.86
Facial Moisturizer,2006,4121867,38.01,156672164.7,-17.62
Facial Moisturizer,2006,4278087,31.15,133262410.1,-28.13
Facial Moisturizer,2006,198725,9.58,1903785.5,10.6
Facial Moisturizer,2006,958017,6.57,6294171.69,23.42
Facial Moisturizer,2006,104745,25.79,2701373.55,-8.86
Facial Moisturizer,2007,2168219,5.97,12944267.43,12.27
Facial Moisturizer,2007,552264,14.05,7759309.2,-47.21
Facial Moisturizer,2007,2265995,32.21,72987698.95,17.28
Facial Moisturizer,2007,3567847,22.24,79348917.28,13.34
Facial Moisturizer,2007,3650952,38.79,141620428.1,-44.96
Facial Moisturizer,2007,994740,25.19,25057500.6,6.39
Facial Moisturizer,2007,1246311,17.7,22059704.7,4.67
Facial Moisturizer,2007,2337319,16.93,39570810.67,41.73
Facial Moisturizer,2007,1512603,10.27,15534432.81,35.16
Facial Moisturizer,2007,1702131,30.44,51812867.64,28.48
Facial Moisturizer,2007,1229580,36.51,44891965.8,29.22
Facial Moisturizer,2007,2540272,34.31,87156732.32,11.45
Facial Moisturizer,2007,4848757,15.35,74428419.95,-49.89
Facial Moisturizer,2007,2069450,7.86,16265877,42.43
Facial Moisturizer,2007,3911607,9.47,37042918.29,-5.76
Facial Moisturizer,2007,1177109,28.96,34089076.64,40.27
Facial Moisturizer,2007,1838220,17,31249740,-36.54
Facial Moisturizer,2007,2922875,37.35,109169381.3,-3.93
Facial Moisturizer,2007,4019579,27.74,111503121.5,-39.66
Facial Moisturizer,2007,1646246,30.51,50226965.46,27.98
Facial Moisturizer,2007,4478622,36.19,162081330.2,-48.64
Facial Moisturizer,2007,2029746,17.48,35479960.08,-24.55
Facial Moisturizer,2007,1346573,23.91,32196560.43,35.12
Facial Moisturizer,2007,2628682,33.83,88928312.06,39.88
Facial Moisturizer,2007,1671788,7.98,13340868.24,4.89
Facial Moisturizer,2007,4657765,28.32,131907904.8,48.88
Facial Moisturizer,2007,4853290,13.41,65082618.9,-40.5
Facial Moisturizer,2007,2048547,9.83,20137217.01,-41.9
Facial Moisturizer,2007,4379454,39.19,171630802.3,-9.53
Facial Moisturizer,2007,2505257,7.3,18288376.1,39.13
Facial Moisturizer,2007,4016914,33.44,134325604.2,-17.31
Facial Moisturizer,2007,4587454,16.14,74041507.56,-1.1
Facial Moisturizer,2007,829091,28.88,23944148.08,-18.48
Facial Moisturizer,2007,1756930,17.76,31203076.8,23.85
Facial Moisturizer,2007,2633236,25.25,66489209,19.34
Facial Moisturizer,2007,3847267,31.37,120688765.8,37.29
Facial Moisturizer,2007,2384482,30.56,72869769.92,11.92
Facial Moisturizer,2007,4744668,28.58,135602611.4,26.75
Facial Moisturizer,2007,3868971,20.51,79352595.21,11.71
Facial Moisturizer,2007,1553061,13.14,20407221.54,-27.4
Facial Moisturizer,2007,1208343,38.72,46787040.96,-39.2
Facial Moisturizer,2007,2203548,23.95,52774974.6,-41.4
Facial Moisturizer,2007,1709090,34.13,58331241.7,47.55
Facial Moisturizer,2007,1285382,13.18,16941334.76,13.78
Facial Moisturizer,2007,3932506,6.46,25403988.76,-0.19
Facial Moisturizer,2007,3182293,13.83,44011112.19,-19.22
Facial Moisturizer,2007,1581817,10.39,16435078.63,47.7
Facial Moisturizer,2007,4770058,9.75,46508065.5,39.36
Facial Moisturizer,2007,1852502,27.43,50814129.86,-3.38
Facial Moisturizer,2007,2124520,29.52,62715830.4,27.04
Facial Moisturizer,2007,782722,36.9,28882441.8,-47.91
Facial Moisturizer,2007,1250847,6.99,8743420.53,26.65
Facial Moisturizer,2007,4068293,15.61,63506053.73,46.65
Facial Moisturizer,2007,4151599,31.47,130650820.5,-4.58
Facial Moisturizer,2007,781658,17.95,14030761.1,5.05
Facial Moisturizer,2007,4140284,9.22,38173418.48,8.45
Facial Moisturizer,2007,2505918,17.1,42851197.8,31.58
Facial Moisturizer,2007,2416304,22.71,54874263.84,-33.81
Facial Moisturizer,2007,3780370,20.81,78669499.7,-14.53
Facial Moisturizer,2007,1396652,35.54,49637012.08,-4.79
Facial Moisturizer,2007,3327746,5.01,16672007.46,11.4
Facial Moisturizer,2007,2743695,21.01,57645031.95,-10.31
Facial Moisturizer,2007,1360015,33.48,45533302.2,44.05
Facial Moisturizer,2007,1458277,9.74,14203617.98,-30.24
Facial Moisturizer,2007,3617945,21.71,78545585.95,10.18
Facial Moisturizer,2007,4650549,35.39,164582929.1,-20.26
Facial Moisturizer,2007,1890875,18.71,35378271.25,-33.73
Facial Moisturizer,2007,3605971,12.31,44389503.01,-44.14
Facial Moisturizer,2007,4123542,25.83,106511089.9,37.19
Facial Moisturizer,2007,3527794,9.08,32032369.52,-24.57
Facial Moisturizer,2007,2395251,23.91,57270451.41,-42.07
Facial Moisturizer,2007,4233583,36.78,155711182.7,-10.37
Facial Moisturizer,2007,3878239,24.54,95171985.06,36.99
Facial Moisturizer,2007,1994606,25.85,51560565.1,-41.94
Facial Moisturizer,2007,545919,16.17,8827510.23,-3.01
Facial Moisturizer,2007,2359608,34,80226672,-41.98
Facial Moisturizer,2007,1237018,32.7,40450488.6,41.58
Facial Moisturizer,2007,1849971,32.42,59976059.82,-22.29
Facial Moisturizer,2007,3300428,9.35,30859001.8,37.51
Facial Moisturizer,2007,1068454,16.4,17522645.6,-10.59
Facial Moisturizer,2007,3928551,19.19,75388893.69,1.63
Facial Moisturizer,2007,2485678,39.85,99054268.3,-48.95
Facial Moisturizer,2007,2343673,21.84,51185818.32,30.97
Facial Moisturizer,2007,3245741,5.77,18727925.57,48.25
Facial Moisturizer,2007,885988,5.45,4828634.6,-27.33
Facial Moisturizer,2007,2139706,9.63,20605368.78,-6.01
Facial Moisturizer,2007,2939190,18.33,53875352.7,-44.54
Facial Moisturizer,2007,305658,21.08,6443270.64,25.21
Facial Moisturizer,2007,801993,20.44,16392736.92,-30.06
Facial Moisturizer,2007,3485715,17.36,60512012.4,29.98
Facial Moisturizer,2007,2624469,21.31,55927434.39,-5.46
Facial Moisturizer,2007,3895204,19.49,75917525.96,45.79
Facial Moisturizer,2007,471773,10.76,5076277.48,-8.49
Facial Moisturizer,2007,2880514,26.9,77485826.6,7.16
Facial Moisturizer,2007,4316399,33.87,146196434.1,28.77
Facial Moisturizer,2007,741252,23.32,17285996.64,-27.32
Facial Moisturizer,2007,2224758,18.08,40223624.64,12.53
Facial Moisturizer,2007,2722762,10.72,29188008.64,-31.55
Facial Moisturizer,2007,4869291,13.55,65978893.05,9.8
Facial Moisturizer,2007,1497307,18.92,28329048.44,1.17
Facial Moisturizer,2007,3796962,35.92,136386875,-22.94
Facial Moisturizer,2007,3501001,10.09,35325100.09,0.57
Facial Moisturizer,2007,1848594,7.49,13845969.06,7.39
Facial Moisturizer,2007,1945618,35.73,69516931.14,5.79
Facial Moisturizer,2007,3514524,8.97,31525280.28,41.75
Facial Moisturizer,2007,2057878,6.54,13458522.12,-31.47
Facial Moisturizer,2007,1143015,23.37,26712260.55,-4.88
Facial Moisturizer,2007,1395801,38.11,53193976.11,34.22
Facial Moisturizer,2007,1740992,7.7,13405638.4,-33.01
Facial Moisturizer,2007,1067497,31.49,33615480.53,18.06
Facial Moisturizer,2007,304371,17.53,5335623.63,48.95
Facial Moisturizer,2007,3144510,30.51,95939000.1,-45.3
Facial Moisturizer,2007,1413133,18.37,25959253.21,5.47
Facial Moisturizer,2007,2567649,28.53,73255025.97,-33.01
Facial Moisturizer,2007,3178411,27.46,87279166.06,-8.92
Facial Moisturizer,2007,2752303,5.84,16073449.52,-16.46
Facial Moisturizer,2007,1161288,8.44,9801270.72,45.67
Facial Moisturizer,2007,4499797,30.5,137243808.5,-18.46
Facial Moisturizer,2007,2493869,22.16,55264137.04,-33.05
Facial Moisturizer,2007,881635,11.27,9936026.45,29.75
Facial Moisturizer,2007,281414,8.93,2513027.02,-16.8
Facial Moisturizer,2007,1693083,7.55,12782776.65,-21.94
Facial Moisturizer,2007,1460808,27.66,40405949.28,34.38
Facial Moisturizer,2007,3073846,13.42,41251013.32,37.43
Facial Moisturizer,2007,2389189,30.56,73013615.84,-1.01
Facial Moisturizer,2007,4120101,11.33,46680744.33,29.92
Facial Moisturizer,2007,944801,33.37,31528009.37,-22.73
Facial Moisturizer,2007,4745995,25.24,119788913.8,33.26
Facial Moisturizer,2007,4446208,38.5,171179008,39.01
Facial Moisturizer,2007,2885623,24.2,69832076.6,-9.73
Facial Moisturizer,2007,395430,24.9,9846207,-44.08
Facial Moisturizer,2007,897405,5.39,4837012.95,23.02
Facial Moisturizer,2007,3036068,20.19,61298212.92,-37.24
Facial Moisturizer,2007,3838264,12.29,47172264.56,-14.46
Facial Moisturizer,2007,1814694,21.93,39796239.42,-8.16
Facial Moisturizer,2007,1722349,37.85,65190909.65,-15.01
Facial Moisturizer,2007,4502664,11.96,53851861.44,-18.5
Facial Moisturizer,2007,4872481,7.42,36153809.02,32.75
Facial Moisturizer,2007,2774274,17.42,48327853.08,28.02
Facial Moisturizer,2007,568490,14.14,8038448.6,19.5
Facial Moisturizer,2007,4279228,19.43,83145400.04,-30.42
Facial Moisturizer,2007,3197887,9.57,30603778.59,-5.95
Facial Moisturizer,2007,3912163,14.15,55357106.45,-8.09
Facial Moisturizer,2007,2876267,22.98,66096615.66,-21.18
Facial Moisturizer,2007,2648385,19.54,51749442.9,40.8
Facial Moisturizer,2007,1728332,30.71,53077075.72,-47.61
Facial Moisturizer,2007,3672541,8.66,31804205.06,-37.14
Facial Moisturizer,2007,4114610,7.13,29337169.3,-46.91
Facial Moisturizer,2007,1419971,19.26,27348641.46,2.14
Facial Moisturizer,2007,437773,27.47,12025624.31,-22.45
Facial Moisturizer,2007,1684224,35.16,59217315.84,7.71
Facial Moisturizer,2007,193704,16.06,3110886.24,12.7
Facial Moisturizer,2007,1417064,31.25,44283250,41.3
Facial Moisturizer,2007,4764386,10.76,51264793.36,-31.88
Facial Moisturizer,2007,3328262,18.47,61472999.14,-6.4
Facial Moisturizer,2007,1336188,25.58,34179689.04,-7.35
Facial Moisturizer,2007,850607,34.1,29005698.7,-32.27
Facial Moisturizer,2007,1834094,11.01,20193374.94,1.81
Facial Moisturizer,2007,4791875,25.26,121042762.5,-48.54
Facial Moisturizer,2007,4347084,33.42,145279547.3,-48.61
Facial Moisturizer,2007,4092942,35.22,144153417.2,-19.12
Facial Moisturizer,2007,2481129,37.65,93414506.85,-47.99
Facial Moisturizer,2007,3332808,36.02,120047744.2,-4.15
Facial Moisturizer,2007,640611,33.27,21313127.97,38.59
Facial Moisturizer,2007,478556,5.66,2708626.96,23.59
Facial Moisturizer,2007,530350,9.65,5117877.5,13.85
Facial Moisturizer,2007,2678973,7,18752811,-36.24
Facial Moisturizer,2007,4041818,12.72,51411924.96,-36.19
Facial Moisturizer,2007,2074611,22.5,46678747.5,17.49
Facial Moisturizer,2007,3422105,36.91,126309895.6,-45.97
Facial Moisturizer,2007,2180118,15.94,34751080.92,-8.93
Facial Moisturizer,2007,3081830,26.71,82315679.3,30.38
Facial Moisturizer,2007,4130790,18.51,76460922.9,-12.61
Facial Moisturizer,2007,1053510,10.3,10851153,-34.81
Facial Moisturizer,2007,1910371,18.77,35857663.67,-36.93
Facial Moisturizer,2007,1621480,30.53,49503784.4,7.51
Facial Moisturizer,2007,2410901,17.84,43010473.84,-35.28
Facial Moisturizer,2007,3002053,15.96,47912765.88,13.61
Facial Moisturizer,2007,4467338,5.24,23408851.12,2.34
Facial Moisturizer,2007,840671,33.42,28095224.82,32.52
Facial Moisturizer,2007,634718,31.29,19860326.22,39.7
Facial Moisturizer,2007,1858566,10.01,18604245.66,15.77
Facial Moisturizer,2007,4102579,18.18,74584886.22,-16.08
Facial Moisturizer,2007,3934175,22.02,86630533.5,-39.1
Facial Moisturizer,2007,2167191,7.88,17077465.08,10
Facial Moisturizer,2007,2148729,24.11,51805856.19,42.62
Facial Moisturizer,2007,1001302,35,35045570,26.47
Facial Moisturizer,2008,955112,36.91,35253183.92,-40.25
Facial Moisturizer,2008,3914860,16.49,64556041.4,-44.62
Facial Moisturizer,2008,3533978,22.87,80822076.86,-38
Facial Moisturizer,2008,436213,5.18,2259583.34,-5.46
Facial Moisturizer,2008,1213951,16.51,20042331.01,16.23
Facial Moisturizer,2008,972426,33.42,32498476.92,44.57
Facial Moisturizer,2008,1851951,32.41,60021731.91,30.32
Facial Moisturizer,2008,1059260,29.68,31438836.8,24.2
Facial Moisturizer,2008,1565509,13.83,21650989.47,37.3
Facial Moisturizer,2008,3871301,15.75,60972990.75,35.97
Facial Moisturizer,2008,2145104,21.64,46420050.56,34.91
Facial Moisturizer,2008,2561019,11.81,30245634.39,32.06
Facial Moisturizer,2008,3758201,24.21,90986046.21,-31.08
Facial Moisturizer,2008,3474638,21.7,75399644.6,29.31
Facial Moisturizer,2008,3369343,34.03,114658742.3,20.94
Facial Moisturizer,2008,4187075,21.41,89645275.75,20.56
Facial Moisturizer,2008,1411212,17.7,24978452.4,37.93
Facial Moisturizer,2008,3323751,9.87,32805422.37,11.2
Facial Moisturizer,2008,1431710,7.48,10709190.8,-15.02
Facial Moisturizer,2008,2268787,13.16,29857236.92,19.52
Facial Moisturizer,2008,3151373,37.97,119657632.8,-20.17
Facial Moisturizer,2008,542503,39.22,21276967.66,8.26
Facial Moisturizer,2008,4128813,36.9,152353199.7,-27.85
Facial Moisturizer,2008,994461,17.04,16945615.44,2.05
Facial Moisturizer,2008,4380972,6.16,26986787.52,-37.81
Facial Moisturizer,2008,2755421,39.4,108563587.4,-25
Facial Moisturizer,2008,4767776,20.79,99122063.04,36.92
Facial Moisturizer,2008,3338157,19.53,65194206.21,-7.78
Facial Moisturizer,2008,1768562,36.33,64251857.46,35.32
Facial Moisturizer,2008,4349376,9.81,42667378.56,-22.31
Facial Moisturizer,2008,4951366,31.32,155076783.1,1.29
Facial Moisturizer,2008,2378033,31.12,74004386.96,-18.84
Facial Moisturizer,2008,3355107,5.06,16976841.42,-12.36
Facial Moisturizer,2008,1978356,12.15,24037025.4,-8.13
Facial Moisturizer,2008,3850760,8.69,33463104.4,5.38
Facial Moisturizer,2008,605839,14.85,8996709.15,32.22
Facial Moisturizer,2008,3896300,9.21,35884923,-43.24
Facial Moisturizer,2008,601238,37.51,22552437.38,-6.95
Facial Moisturizer,2008,50215,15.77,791890.55,-25.78
Facial Moisturizer,2008,3219562,18.12,58338463.44,12.13
Facial Moisturizer,2008,584633,8.87,5185694.71,-46.44
Facial Moisturizer,2008,864661,8.78,7591723.58,-26.74
Facial Moisturizer,2008,1170113,11.65,13631816.45,-46.1
Facial Moisturizer,2008,4714759,33.08,155964227.7,-15.88
Facial Moisturizer,2008,3589172,29.03,104193663.2,31.51
Facial Moisturizer,2008,2193184,35.15,77090417.6,36.6
Facial Moisturizer,2008,673090,6.11,4112579.9,3.5
Facial Moisturizer,2008,2576915,39.61,102071603.2,-1.68
Facial Moisturizer,2008,2488761,24.69,61447509.09,-22.06
Facial Moisturizer,2008,930432,35.01,32574424.32,-40.26
Facial Moisturizer,2008,4872778,16.41,79962286.98,45.4
Facial Moisturizer,2008,3424775,33.66,115277926.5,-16.27
Facial Moisturizer,2008,1292522,5.02,6488460.44,-19.22
Facial Moisturizer,2008,4047936,9.8,39669772.8,3.76
Facial Moisturizer,2008,1857317,24.44,45392827.48,-20.86
Facial Moisturizer,2008,4978476,35.66,177532454.2,40.53
Facial Moisturizer,2008,3354860,30.81,103363236.6,3.7
Facial Moisturizer,2008,711440,38.37,27297952.8,-43.98
Facial Moisturizer,2008,3379782,39.78,134447728,-18.54
Facial Moisturizer,2008,863526,10.75,9282904.5,28.32
Facial Moisturizer,2008,4928274,27.22,134147618.3,-37.62
Facial Moisturizer,2008,1008379,5.73,5778011.67,26.09
Facial Moisturizer,2008,4077187,35.26,143761613.6,-38.13
Facial Moisturizer,2008,56464,38.44,2170476.16,-25.3
Facial Moisturizer,2008,1211140,9.87,11953951.8,-5.99
Facial Moisturizer,2008,1894277,5.46,10342752.42,1.18
Facial Moisturizer,2008,2126259,37.72,80202489.48,40.92
Facial Moisturizer,2008,1110538,36.09,40079316.42,-30.08
Facial Moisturizer,2008,4264086,22.63,96496266.18,37.84
Facial Moisturizer,2008,3239187,31.41,101742863.7,-5.45
Facial Moisturizer,2008,1873327,29.19,54682415.13,-33.24
Facial Moisturizer,2008,1890277,30.88,58371753.76,14.55
Facial Moisturizer,2008,4494910,24.15,108552076.5,-41.26
Facial Moisturizer,2008,1811169,12.72,23038069.68,-31.4
Facial Moisturizer,2008,2414825,12.35,29823088.75,-23.91
Facial Moisturizer,2008,3769194,17.33,65320132.02,-45.69
Facial Moisturizer,2008,2578474,38.17,98420352.58,-35.88
Facial Moisturizer,2008,4455113,8.8,39204994.4,48.13
Facial Moisturizer,2008,3301830,21.72,71715747.6,-2.18
Facial Moisturizer,2008,1732978,26.97,46738416.66,-30.8
Facial Moisturizer,2008,4618672,37.83,174724361.8,41.76
Facial Moisturizer,2008,3272018,33.91,110954130.4,19.66
Facial Moisturizer,2008,1101690,7.42,8174539.8,-16.52
Facial Moisturizer,2008,3828271,37.42,143253900.8,11.92
Facial Moisturizer,2008,2576297,25.88,66674566.36,31.44
Facial Moisturizer,2008,978864,11.88,11628904.32,-26.25
Facial Moisturizer,2008,4643321,24.75,114922194.8,43.3
Facial Moisturizer,2008,2516511,29.36,73884762.96,-13.75
Facial Moisturizer,2008,4184608,11.76,49210990.08,-2.87
Facial Moisturizer,2008,2073553,18.24,37821606.72,1.73
Facial Moisturizer,2008,4336476,17,73720092,18.39
Facial Moisturizer,2008,98639,29.15,2875326.85,-18.39
Facial Moisturizer,2008,4574105,30.39,139007051,-13.96
Facial Moisturizer,2008,4919236,18.54,91202635.44,-41.94
Facial Moisturizer,2008,2965751,12.25,36330449.75,4.4
Facial Moisturizer,2008,4904487,36.88,180877480.6,-49.4
Facial Moisturizer,2008,911501,33.43,30471478.43,-15.72
Facial Moisturizer,2008,735328,10.66,7838596.48,46.58
Facial Moisturizer,2008,3126263,30.01,93819152.63,-25.98
Facial Moisturizer,2008,1819361,35.96,65424221.56,5.4
Facial Moisturizer,2008,674913,30.51,20591595.63,-19.85
Facial Moisturizer,2008,444768,18.02,8014719.36,25.98
Facial Moisturizer,2008,4056622,5.13,20810470.86,0.2
Facial Moisturizer,2008,4759751,25.91,123325148.4,38.09
Facial Moisturizer,2008,3390552,15.99,54214926.48,-0.08
Facial Moisturizer,2008,1836852,35.54,65281720.08,-41.29
Facial Moisturizer,2008,4586857,19.83,90957374.31,-15.79
Facial Moisturizer,2008,2683819,26.85,72060540.15,32.94
Facial Moisturizer,2008,3846098,17.31,66575956.38,40.95
Facial Moisturizer,2008,2610272,15.47,40380907.84,-6.91
Facial Moisturizer,2008,274062,30.38,8326003.56,29.63
Facial Moisturizer,2008,3941865,17.71,69810429.15,29.39
Facial Moisturizer,2008,752214,16.87,12689850.18,4.46
Facial Moisturizer,2008,275687,34.58,9533256.46,-10.49
Facial Moisturizer,2008,2121088,5.7,12090201.6,-43.75
Facial Moisturizer,2008,3261407,20.76,67706809.32,24.9
Facial Moisturizer,2008,323541,27.22,8806786.02,-31.36
Facial Moisturizer,2008,1665181,24.1,40130862.1,-29.59
Facial Moisturizer,2008,3896342,21.96,85563670.32,-47.31
Facial Moisturizer,2008,2871058,38.85,111540603.3,21.51
Facial Moisturizer,2008,494874,26.46,13094366.04,30.56
Facial Moisturizer,2008,3660160,36.43,133339628.8,2.5
Facial Moisturizer,2008,1113692,26.64,29668754.88,18.07
Facial Moisturizer,2008,3124795,9.32,29123089.4,-29.4
Facial Moisturizer,2008,4101939,6.88,28221340.32,-47.79
Facial Moisturizer,2008,2366374,13.48,31898721.52,16.33
Facial Moisturizer,2008,3489187,34.99,122086653.1,43.87
Facial Moisturizer,2008,800774,30.59,24495676.66,26.97
Facial Moisturizer,2008,3490227,19.64,68548058.28,-19.06
Facial Moisturizer,2008,166220,23.05,3831371,-0.27
Facial Moisturizer,2008,2977971,9.18,27337773.78,-17.22
Facial Moisturizer,2008,3708997,25.91,96100112.27,-10.64
Facial Moisturizer,2008,3397526,24.44,83035535.44,8.39
Facial Moisturizer,2008,2236394,34.8,77826511.2,-41.57
Facial Moisturizer,2008,2731478,34.66,94673027.48,-31.82
Facial Moisturizer,2008,2880527,33.97,97851502.19,23.99
Facial Moisturizer,2008,872564,9.17,8001411.88,-35.95
Facial Moisturizer,2008,3521888,23.13,81461269.44,24.8
Facial Moisturizer,2008,2598600,24.59,63899574,35.79
Facial Moisturizer,2008,3966247,30.86,122398382.4,-19.37
Facial Moisturizer,2008,2176861,29.37,63934407.57,-30.71
Facial Moisturizer,2008,3992518,14.06,56134803.08,-44.72
Facial Moisturizer,2008,948704,32.72,31041594.88,31.16
Facial Moisturizer,2008,2926262,26.02,76141337.24,-33.37
Facial Moisturizer,2008,3619769,29.91,108267290.8,39.84
Facial Moisturizer,2008,2862753,30.47,87228083.91,42.26
Facial Moisturizer,2008,2168736,30.24,65582576.64,-31.62
Facial Moisturizer,2008,1168844,28.33,33113350.52,12.34
Facial Moisturizer,2008,3944142,13.71,54074186.82,-9.21
Facial Moisturizer,2008,1507913,16.71,25197226.23,1.93
Facial Moisturizer,2008,1296729,33.46,43388552.34,-24.25
Facial Moisturizer,2008,4267635,7.97,34013050.95,-6.38
Facial Moisturizer,2008,498013,34.96,17410534.48,25
Facial Moisturizer,2008,1894053,24.54,46480060.62,-15.3
Facial Moisturizer,2008,3600227,37.29,134252464.8,0.24
Facial Moisturizer,2008,423145,30.8,13032866,-46.33
Facial Moisturizer,2008,735611,16.06,11813912.66,35.22
Facial Moisturizer,2008,1270985,6.74,8566438.9,12.35
Facial Moisturizer,2008,2654325,21.98,58342063.5,-41.46
Facial Moisturizer,2008,1906759,11.29,21527309.11,-21.86
Facial Moisturizer,2008,2386806,21.92,52318787.52,-7.09
Facial Moisturizer,2008,2958087,31.26,92469799.62,-4.32
Facial Moisturizer,2008,4155513,11.82,49118163.66,0.49
Facial Moisturizer,2008,4520697,7.17,32413397.49,7.68
Facial Moisturizer,2008,349850,32.72,11447092,-9.77
Facial Moisturizer,2008,4883511,34.2,167016076.2,-38.2
Facial Moisturizer,2008,1035663,24.16,25021618.08,44.38
Facial Moisturizer,2008,3873873,14.18,54931519.14,-7.83
Facial Moisturizer,2008,3743793,26.58,99510017.94,36.08
Facial Moisturizer,2008,2170700,24.98,54224086,-16.76
Facial Moisturizer,2008,4688807,26.6,124722266.2,38.48
Facial Moisturizer,2008,3867780,8.48,32798774.4,26.66
Facial Moisturizer,2008,852009,35.28,30058877.52,10.08
Facial Moisturizer,2008,262803,34.69,9116636.07,18.52
Facial Moisturizer,2008,4265645,21.87,93289656.15,25.78
Facial Moisturizer,2008,2920581,10.94,31951156.14,-40.44
Facial Moisturizer,2008,128840,22,2834480,41.28
Facial Moisturizer,2008,4293460,10.76,46197629.6,-43.61
Facial Moisturizer,2008,4270242,17.01,72636816.42,35.2
Facial Moisturizer,2008,2731722,8.58,23438174.76,25.18
Facial Moisturizer,2008,1781530,31.02,55263060.6,3.28
Facial Moisturizer,2008,3423694,28.91,98978993.54,43.26
Facial Moisturizer,2008,718875,9.41,6764613.75,8.17
Facial Moisturizer,2008,3151883,33.07,104232770.8,-33.94
Facial Moisturizer,2008,1042652,27.7,28881460.4,39.92
Facial Moisturizer,2008,2018972,14.5,29275094,-18.38
Facial Moisturizer,2008,2726073,21.67,59074001.91,16.98
Facial Moisturizer,2008,175851,28.67,5041648.17,-19.9
Facial Moisturizer,2008,1987135,10.42,20705946.7,-12.7
Facial Moisturizer,2008,276179,12.9,3562709.1,11.66
Facial Moisturizer,2008,4594340,21.4,98318876,-35.2
Facial Moisturizer,2008,1250346,34.65,43324488.9,-29.4
Facial Moisturizer,2008,4017610,12.12,48693433.2,26.91
Facial Moisturizer,2008,3134903,24.79,77714245.37,-47.9
Facial Moisturizer,2008,4193403,20.6,86384101.8,31.67
Facial Moisturizer,2008,2082623,6.31,13141351.13,0.54
Facial Moisturizer,2008,3003028,36.96,110991914.9,-11.2
Facial Moisturizer,2008,3843092,39.19,150610775.5,-31.31
Facial Moisturizer,2008,3640511,33.46,121811498.1,-40.08
