Category,Year,Units sold,Avg Price USD,Dollar Sales UD,YOY % Change
Hair,2019,1015207,30.34,30801380.38,42.08
Hair,2006,2140396,12.11,25920195.56,-21.46
Hair,2020,4013622,28.04,112541960.9,-35.08
Hair,2013,754047,27.33,20608104.51,-46.6
Hair,2016,5676323,29.53,167621818.2,-43.4
Hair,2002,5624454,10.57,59450478.78,-44.94
Hair,2009,5818724,22.02,128128302.5,17.55
Hair,2020,5750114,33.34,191708800.8,-35.66
Hair,2007,78199,23.84,1864264.16,-38.06
Hair,2011,4319013,25.91,111905626.8,8.08
Hair,2005,3278332,28.84,94547094.88,-24.9
Hair,2000,2723185,15.66,42645077.1,11.16
Hair,2021,4013590,27.91,112019296.9,7.53
Hair,2022,5195124,19.54,101512723,46.28
Hair,2022,4164361,19.04,79289433.44,4.63
Hair,2015,1610489,10.58,17038973.62,43.14
Hair,2008,206950,31.2,6456840,-17.07
Hair,2012,3600251,25.06,90222290.06,47.82
Hair,2021,5329395,32.26,171926282.7,-40.78
Hair,2014,1995559,18.21,36339129.39,49.26
Hair,2021,2325596,18.42,42837478.32,-5.62
Hair,2009,2501319,8.59,21486330.21,-3.37
Hair,2010,2949593,8.9,26251377.7,-8.1
Hair,2018,4778270,6.71,32062191.7,34.48
Hair,2025,1982757,10.23,20283604.11,9.26
Hair,2006,131006,16.74,2193040.44,40.54
Hair,2010,5402685,8.7,47003359.5,7.08
Hair,2013,3704792,26.52,98251083.84,-44.1
Hair,2025,4049327,18.32,74183670.64,39.21
Hair,2013,1462394,10.37,15165025.78,-14.72
Hair,2016,4726947,16.78,79318170.66,44.04
Hair,2021,4219408,21.15,89240479.2,10.24
Hair,2009,3582710,31.68,113500252.8,-8.53
Hair,2014,862763,29.15,25149541.45,28.77
Hair,2025,3854859,31.12,119963212.1,-46.78
Hair,2002,637783,34.67,22111936.61,-0.38
Hair,2023,4431324,22.01,97533441.24,32.69
Hair,2000,442010,30.98,13693469.8,-6.85
Hair,2005,1731907,32.33,55992553.31,29.05
Hair,2005,5979622,18.53,110802395.7,34.35
Hair,2016,2215047,24.42,54091447.74,32.64
Hair,2011,2097985,7.82,16406242.7,41.08
Hair,2006,2478246,19.66,48722316.36,-4.21
Hair,2025,4078946,34.42,140397321.3,16.02
Hair,2015,4642046,20.12,93397965.52,47.16
Hair,2013,3547677,22.12,78474615.24,-34.87
Hair,2006,4435048,32.87,145780027.8,3.89
Hair,2021,4346555,19.87,86366047.85,10.39
Hair,2001,5461073,32.13,175464275.5,29.73
Hair,2004,1783708,25.7,45841295.6,13.59
Hair,2023,3607955,23.3,84065351.5,5.07
Hair,2008,755382,27,20395314,29.73
Hair,2000,5642822,34.58,195128784.8,-47.84
Hair,2010,4409023,22.11,97483498.53,31.29
Hair,2025,705073,5.59,3941358.07,35.06
Hair,2021,5926189,6.31,37394252.59,-41.16
Hair,2012,3104665,21.49,66719250.85,-13.67
Hair,2010,5716841,13.79,78835237.39,-29.27
Hair,2013,5834300,9.17,53500531,20.01
Hair,2014,3780108,7.84,29636046.72,44.82
Hair,2013,4477166,33.25,148865769.5,33.33
Hair,2017,4440712,11.77,52267180.24,-3.94
Hair,2007,2819736,9.47,26702899.92,-24.78
Hair,2017,2921474,32.23,94159107.02,17.66
Hair,2021,3400683,4.87,16561326.21,-11.77
Hair,2008,1291487,6.44,8317176.28,44.26
Hair,2001,1857669,20.05,37246263.45,-7.43
Hair,2011,4575677,34.38,157311775.3,25.34
Hair,2008,104902,33.75,3540442.5,-8.21
Hair,2014,5197066,25.46,132317300.4,0.04
Hair,2019,3019665,23.9,72169993.5,-48.15
Hair,2023,2136358,29.88,63834377.04,34.72
Hair,2005,2037405,8.92,18173652.6,2.35
Hair,2025,1809395,30.01,54299943.95,48.92
Hair,2025,5109657,10.04,51300956.28,-43.37
Hair,2006,1611809,30.33,48886166.97,45.31
Hair,2014,1892251,33.13,62690275.63,47.81
Hair,2000,105749,9.06,958085.94,5.88
Hair,2017,3604492,27.96,100781596.3,-1.85
Hair,2002,3897240,5.85,22798854,12.72
Hair,2001,1008511,28.37,28611457.07,-29.75
Hair,2010,2758929,33.7,92975907.3,11.61
Hair,2006,5768890,21.75,125473357.5,-27.8
Hair,2025,3689722,28,103312216,32.05
Hair,2007,2039620,9.25,18866485,-25.86
Hair,2021,663891,4.72,3133565.52,4.87
Hair,2008,2145489,6.45,13838404.05,22.98
Hair,2020,2081806,28.68,59706196.08,16.39
Hair,2017,5577538,32.48,181158434.2,39.83
Hair,2018,1636817,22.63,37041168.71,-29.99
Hair,2024,4158838,20.86,86753360.68,-49.49
Hair,2019,2373507,23.38,55492593.66,44.5
Hair,2004,312635,25.2,7878402,-20.67
Hair,2024,979644,17.18,16830283.92,11.37
Hair,2016,3596971,21.65,77874422.15,0.73
Hair,2008,4657892,11.58,53938389.36,-47.94
Hair,2003,2783439,18.77,52245150.03,-41.57
Hair,2006,1983549,32.84,65139749.16,-29.66
Hair,2021,177596,7.02,1246723.92,-30.94
Hair,2011,5717994,16.07,91888163.58,-25.9
Hair,2008,4185327,25.2,105470240.4,32.47
Hair,2001,653549,14.02,9162756.98,-3.87
Hair,2003,1322388,8.4,11108059.2,20.78
Hair,2018,618110,25.5,15761805,-19.38
Hair,2023,5554184,27.58,153184394.7,-31.65
Hair,2009,1068780,31.66,33837574.8,-38.08
Hair,2014,1873491,9.33,17479671.03,48.16
Hair,2016,3687945,33.59,123878072.6,28.96
Hair,2002,3400301,29.39,99934846.39,0.2
Hair,2018,2057659,14.65,30144704.35,26.16
Hair,2013,3938186,6.12,24101698.32,28.53
Hair,2007,4509728,26.13,117839192.6,-47.34
Hair,2007,4277690,16.19,69255801.1,-12.75
Hair,2010,4883499,14.6,71299085.4,12.89
Hair,2008,1607640,30.93,49724305.2,22.97
Hair,2017,3909612,26.18,102353642.2,40.47
Hair,2006,102519,33.68,3452839.92,-25.54
Hair,2021,4250790,8.84,37576983.6,22.06
Hair,2008,2043756,14.43,29491399.08,35.79
Hair,2010,1929572,10.67,20588533.24,16.63
Hair,2011,3060682,22.53,68957165.46,-18.57
Hair,2014,3906274,15.99,62461321.26,-19.98
Hair,2007,1377060,6.97,9598108.2,-14.66
Hair,2014,200330,34.28,6867312.4,-47.43
Hair,2019,4190670,7.3,30591891,34.66
Hair,2015,2949946,29.13,85931926.98,35.56
Hair,2024,55090,11.98,659978.2,-1.45
Hair,2005,2935025,7.07,20750626.75,25.55
Hair,2024,4755561,8.36,39756489.96,24.16
Hair,2019,5969626,21.82,130257239.3,10.75
Hair,2005,2887578,16.52,47702788.56,-1.3
Hair,2022,329906,15.8,5212514.8,-9.92
Hair,2019,1101143,11.25,12387858.75,-3.88
Hair,2018,5620423,10.46,58789624.58,10.74
Hair,2009,566300,11.99,6789937,-14.85
Hair,2006,5217634,6.07,31671038.38,-43.37
Hair,2022,486278,25.45,12375775.1,-45.13
Hair,2007,4009306,13.8,55328422.8,-15.73
Hair,2014,4532614,10,45326140,4.35
Hair,2008,5419919,24.97,135335377.4,24.15
Hair,2022,3082996,13.1,40387247.6,-49.91
Hair,2008,2595252,11.81,30649926.12,40.29
Hair,2024,3307414,8.58,28377612.12,9.46
Hair,2021,2016942,20.95,42254934.9,-17.15
Hair,2021,3376745,5.76,19450051.2,23.99
Hair,2000,1739395,22.74,39553842.3,-10.66
Hair,2018,2927064,27.63,80874778.32,-8.84
Hair,2024,4029186,16.9,68093243.4,-46.36
Hair,2007,5766318,4.69,27044031.42,-37.56
Hair,2006,5261282,30.22,158995942,3.47
Hair,2014,3284042,22.11,72610168.62,40.58
Hair,2008,3341504,10.5,35085792,23.03
Hair,2004,5882572,34.99,205831194.3,5.03
Hair,2015,2221765,22.92,50922853.8,27.69
Hair,2003,3459886,9.66,33422498.76,-8.83
Hair,2004,1509123,15.15,22863213.45,-32.39
Hair,2009,2428078,10.16,24669272.48,-23.95
Hair,2003,5895602,27.87,164310427.7,25.21
Hair,2005,3888795,22.93,89170069.35,33.47
Hair,2010,4825539,20.11,97041589.29,11.61
Hair,2015,657518,19.39,12749274.02,4.69
Hair,2010,1832864,14.39,26374912.96,-1.38
Hair,2012,1186052,31.87,37799477.24,-21.38
Hair,2015,98827,8.94,883513.38,-14.83
Hair,2024,5153770,20.1,103590777,49.23
Hair,2007,2046331,6.75,13812734.25,-42.02
Hair,2009,595833,10.67,6357538.11,44.05
Hair,2023,1117247,34.69,38757298.43,-8.13
Hair,2025,838883,19.06,15989109.98,-16.53
Hair,2000,1873733,24.13,45213177.29,17.34
Hair,2022,4793204,28.38,136031129.5,39.88
Hair,2011,5150584,25.31,130361281,-44.33
Hair,2006,1776192,15.47,27477690.24,34.62
Hair,2016,453647,20.69,9385956.43,19.48
Hair,2000,3972169,28.04,111379618.8,-23.81
Hair,2011,5540779,6.93,38397598.47,26.9
Hair,2024,2710287,15.21,41223465.27,28.47
Hair,2003,4856939,25.45,123609097.6,23
Hair,2023,967590,11.2,10837008,-40.63
Hair,2022,5695051,27.66,157525110.7,38.23
Hair,2007,598918,24.87,14895090.66,-6.19
Hair,2007,2401753,10.06,24161635.18,47.18
Hair,2008,507211,31.33,15890920.63,42.94
Hair,2009,5572241,7.6,42349031.6,39.19
Hair,2011,1592094,19.82,31555303.08,43.25
Hair,2024,5635429,5.59,31502048.11,34.29
Hair,2025,3870628,4.27,16527581.56,-23.25
Hair,2007,2114920,23.26,49193039.2,-25.23
Hair,2011,4012190,20.33,81567822.7,-10.32
Hair,2016,2890263,19.64,56764765.32,-46.64
Hair,2025,2919826,14.32,41811908.32,12.65
Hair,2009,3756112,9.56,35908430.72,-42.7
Hair,2011,2363145,5.39,12737351.55,-14.41
Hair,2003,2250652,20.48,46093352.96,22.18
Hair,2001,2877914,13.27,38189918.78,-22.46
Hair,2009,2684419,14.26,38279814.94,14.11
Hair,2010,2774224,32.26,89496466.24,-9.74
Hair,2000,5568433,7.62,42431459.46,-3.49
Hair,2007,100428,20.95,2103966.6,-14.41
Hair,2001,3825899,23.64,90444252.36,18.98
Hair,2009,2471164,34.22,84563232.08,-15.51
Hair,2019,4842969,10.11,48962416.59,25.05
Hair,2019,806164,5.96,4804737.44,2.76
Hair,2000,3431226,20.16,69173516.16,-38.93
Hair,2018,5050184,33.32,168272130.9,-21.5
Hair,2003,5499690,24.62,135402367.8,49.13
Hair,2024,3911254,25.09,98133362.86,-26.84
Hair,2005,5593722,9.71,54315040.62,11.01
Hair,2019,450486,17.42,7847466.12,8.42
Hair,2011,4089645,34.67,141787992.2,-39.83
Hair,2013,1484551,16.2,24049726.2,18.11
Hair,2018,53332,15.63,833579.16,-9.89
Hair,2020,2850662,21.22,60491047.64,22.48
Hair,2003,4643252,9.87,45828897.24,4.17
Hair,2000,1953956,28.78,56234853.68,9.92
Hair,2017,5994944,32.4,194236185.6,7.53
Hair,2003,1252793,21.37,26772186.41,48.75
Hair,2009,1937483,27.79,53842652.57,46.72
Hair,2007,3746378,17.48,65486687.44,-7.85
Hair,2010,657292,21.04,13829423.68,0.91
Hair,2004,3187848,5.99,19095209.52,33.88
Hair,2016,2659115,34.35,91340600.25,-12.33
Hair,2011,5259560,6.07,31925529.2,-18.7
Hair,2018,5912909,28.87,170705682.8,-2.28
Hair,2024,1356891,13.37,18141632.67,34.33
Hair,2019,1671888,34.46,57613260.48,-4.61
Hair,2023,3061297,8.21,25133248.37,29.75
Hair,2002,1503518,30.71,46173037.78,9.19
Hair,2020,3865784,29.89,115548283.8,-0.65
Hair,2018,4116064,13.63,56101952.32,30.52
Hair,2004,5795414,31.79,184236211.1,-40.48
Hair,2022,4049507,27.72,112252334,48.57
Hair,2012,5145199,25.37,130533698.6,-31.3
Hair,2014,3876695,25.31,98119150.45,-46.17
Hair,2003,3062347,30.8,94320287.6,-36.08
Hair,2016,394339,33.78,13320771.42,-28.65
Hair,2024,5753273,21.77,125248753.2,19.67
Hair,2000,1049978,16.3,17114641.4,40.7
Hair,2001,2363696,12.52,29593473.92,-19.82
Hair,2015,4018602,23.58,94758635.16,37.91
Hair,2004,2397306,29.78,71391772.68,33.34
Hair,2002,1851477,21.04,38955076.08,-37.4
Hair,2012,5799446,7.32,42451944.72,15.86
Hair,2025,2349146,25.85,60725424.1,-3.31
Hair,2017,1862570,18.67,34774181.9,-48.17
Hair,2024,3608816,33.41,120570542.6,-4.97
Hair,2001,1875675,21.36,40064418,-26.68
Hair,2020,721843,22.24,16053788.32,-39.84
Hair,2025,343144,24.54,8420753.76,-46.62
Hair,2004,683780,25.01,17101337.8,38.82
Hair,2014,130990,9.21,1206417.9,41.12
Hair,2016,4290737,15.56,66763867.72,-40.3
Hair,2001,4992209,19.12,95451036.08,-0.53
Hair,2011,644035,15.08,9712047.8,31.1
Hair,2005,117049,22.44,2626579.56,-47.94
Hair,2003,512008,17.82,9123982.56,-15.76
Hair,2000,1965421,29.9,58766087.9,47.62
Hair,2002,82582,8.5,701947,-12.03
Hair,2004,43706,22.68,991252.08,32.16
Hair,2011,4480282,9.24,41397805.68,19.31
Hair,2017,3985411,30.38,121076786.2,-23.33
Hair,2001,790636,22.94,18137189.84,-12.78
Hair,2009,1881333,34.61,65112935.13,45.02
Hair,2001,994493,23.72,23589373.96,27.94
Hair,2006,1528470,16.9,25831143,-31.6
Hair,2025,2494113,4.64,11572684.32,-47.1
Hair,2007,4896819,24.86,121734920.3,-38.22
Hair,2011,4955910,16.39,81227364.9,-11.02
Hair,2010,5972331,27.48,164119655.9,14.1
Hair,2025,4985369,9.06,45167443.14,-9.65
Hair,2009,1356395,20.57,27901045.15,-40.2
Hair,2003,2836920,8.4,23830128,-14.61
Hair,2025,3743478,14.41,53943517.98,-11.33
Hair,2025,860968,25.4,21868587.2,10.25
Hair,2003,1779806,12.82,22817112.92,20.14
Hair,2007,3218572,5.39,17348103.08,-19.96
Hair,2020,4968441,6.88,34182874.08,12
Hair,2015,4597296,29.4,135160502.4,-3.21
Hair,2004,636098,9.29,5909350.42,15.93
Hair,2019,4079617,32.65,133199495.1,30.89
Hair,2023,565362,8.73,4935610.26,-25.32
Hair,2000,1171143,24.26,28411929.18,25.93
Hair,2023,1632410,20.67,33741914.7,-45.27
Hair,2004,5947935,9.29,55256316.15,-13.98
Hair,2022,3600890,8.24,29671333.6,16.58
Hair,2002,5111273,31.44,160698423.1,-21.92
Hair,2021,4020283,33.53,134800089,0.72
Hair,2012,870123,19.75,17184929.25,-9.3
Hair,2011,5537254,13.05,72261164.7,-7.26
Hair,2021,2003763,10.39,20819097.57,33.82
Hair,2016,1805923,13.99,25264862.77,34.23
Hair,2008,5648348,34.88,197014378.2,-15.73
Hair,2002,821789,8.29,6812630.81,11.48
Hair,2022,4580518,25.85,118406390.3,24.11
Hair,2009,645245,27.94,18028145.3,26.75
Hair,2011,2886240,20.82,60091516.8,36.34
Hair,2005,1290008,4.83,6230738.64,40.41
Hair,2012,2674609,8.18,21878301.62,-42.37
Hair,2000,306324,15.87,4861361.88,-16.15
Hair,2009,1773994,31.7,56235609.8,-4.51
Hair,2004,3936500,28.69,112938185,-12.85
Hair,2002,382603,5.55,2123446.65,-25.72
Hair,2007,4616489,22.92,105809927.9,-0.7
Hair,2005,153305,29.52,4525563.6,-40.54
Hair,2001,644010,33.3,21445533,23.5
Hair,2000,1407960,27.11,38169795.6,-42.4
Hair,2023,5280203,5.5,29041116.5,-40.07
Hair,2016,3255202,15.5,50455631,-19.77
Hair,2018,4182251,21.92,91674941.92,-13.17
Hair,2016,5465229,31.84,174012891.4,45.85
Hair,2024,5585601,27.04,151034651,30.28
Hair,2019,4367214,17.31,75596474.34,35.62
Hair,2022,4305753,13.54,58299895.62,-27.73
Hair,2010,3697302,32.6,120532045.2,-20.26
Hair,2018,5544526,32.71,181361445.5,-30.13
Hair,2002,5603703,24.55,137570908.7,49.3
Hair,2002,601453,8.23,4949958.19,-16.78
Hair,2013,5035559,9.43,47485321.37,44.6
Hair,2004,1241500,26.46,32850090,19.48
Hair,2011,3667161,27.52,100920270.7,29.5
Hair,2014,1633938,13.3,21731375.4,24.12
Hair,2015,853925,31.6,26984030,34.73
Hair,2012,5609709,33.91,190225232.2,-23.61
Hair,2005,1705126,8.62,14698186.12,-12.22
Hair,2025,3800186,7.52,28577398.72,-23.68
Hair,2014,2942587,30.39,89425218.93,-31.51
Hair,2023,3853234,5.99,23080871.66,8.08
Hair,2000,4300395,31.43,135161414.9,-45.76
Hair,2000,5984376,31.84,190542531.8,8.6
Hair,2022,3996082,29.03,116006260.5,28.51
Hair,2023,3877772,15.16,58787023.52,25.68
Hair,2019,3113400,34.66,107910444,10.24
Hair,2019,1254742,27.64,34681068.88,32.06
Hair,2021,3761202,8.24,30992304.48,16.89
Hair,2009,4841496,4.35,21060507.6,36.65
Hair,2002,417907,17.11,7150388.77,-40.35
Hair,2002,3962746,33.66,133386030.4,11.51
Hair,2025,2128749,4.37,9302633.13,45.54
Hair,2006,2916515,29.92,87262128.8,4.85
Hair,2024,640357,17.86,11436776.02,23.97
Hair,2008,252757,5.08,1284005.56,34.18
Hair,2025,4789364,15.78,75576163.92,4.84
Hair,2017,4766181,31.86,151850526.7,0.45
Hair,2001,508396,29.36,14926506.56,-45.11
Hair,2009,2268289,9.68,21957037.52,-40.71
Hair,2019,1008560,26.29,26515042.4,-8.82
Hair,2022,4835129,6.54,31621743.66,-37.68
Hair,2018,653773,24.87,16259334.51,-23.55
Hair,2014,597099,19.29,11518039.71,-44.95
Hair,2022,5432224,18.55,100767755.2,-18.09
Hair,2024,4493789,4.29,19278354.81,-20.39
Hair,2005,3496809,24.29,84937490.61,18.61
Hair,2017,2133274,21.97,46868029.78,21.03
Hair,2001,4548928,16.21,73738122.88,-36.24
Hair,2012,3349391,18.53,62064215.23,-30.43
Hair,2013,5436297,32.65,177495097.1,26.43
Hair,2004,2045632,4.46,9123518.72,42.02
Hair,2003,496435,20.59,10221596.65,21.35
Hair,2022,2397735,5.24,12564131.4,-27.22
Hair,2013,2612776,20.22,52830330.72,31.54
Hair,2016,4326567,5.11,22108757.37,-7.75
Hair,2005,1159790,18.97,22001216.3,-18.17
Hair,2000,496498,24.03,11930846.94,-21.11
Hair,2001,5244221,29.49,154652077.3,-31.67
Hair,2023,1875924,7.8,14632207.2,-26.14
Hair,2011,5465766,17.64,96416112.24,46.37
Hair,2006,3802288,5.98,22737682.24,27.55
Hair,2023,5607588,26.46,148376778.5,9.19
Hair,2003,290574,20.11,5843443.14,-24.73
Hair,2001,2727277,12.09,32972778.93,-43.71
Hair,2006,656988,23.34,15334099.92,1.09
Hair,2013,5403782,8.02,43338331.64,31.1
Hair,2021,5494947,12.43,68302191.21,-11.3
Hair,2020,3288252,11.85,38965786.2,-27.64
Hair,2021,3020822,24.23,73194517.06,-2.49
Hair,2003,3039704,34.08,103593112.3,29.48
Hair,2019,2217786,34.38,76247482.68,-44.81
Hair,2007,755291,15.08,11389788.28,6.74
Hair,2008,99888,16.44,1642158.72,13.95
Hair,2002,2765119,17.77,49136164.63,-14.32
Hair,2015,1749861,7.51,13141456.11,-3.59
Hair,2018,2809427,25.87,72679876.49,-8.92
Hair,2022,5080064,27.66,140514570.2,44.35
Hair,2003,5379937,29.62,159353733.9,38.94
Hair,2001,5646388,13.7,77355515.6,-33.66
Hair,2010,2411903,20.74,50022868.22,-30.37
Hair,2005,5808268,20.38,118372501.8,47.16
Hair,2008,156888,28.47,4466601.36,-25.46
Hair,2025,2010254,4.6,9247168.4,-45.66
Hair,2024,4081788,23.06,94126031.28,49.37
Hair,2000,267142,8.41,2246664.22,-1.59
Hair,2025,4044695,31.19,126154037.1,36.46
Hair,2007,4502521,33.67,151599882.1,-28.36
Hair,2001,1364880,24.24,33084691.2,-11.41
Hair,2023,2169550,24.23,52568196.5,-44.72
Hair,2009,4443618,18.29,81273773.22,-23.34
Hair,2006,655268,33.01,21630396.68,22.99
Hair,2020,5325009,8.68,46221078.12,47.82
Hair,2013,2238511,24.22,54216736.42,45.43
Hair,2022,3311005,6.85,22680384.25,36.8
Hair,2017,1300971,33.65,43777674.15,-36.37
Hair,2012,4404322,7.22,31799204.84,2.38
Hair,2006,5934444,20.43,121240690.9,30.48
Hair,2009,2819535,23.21,65441407.35,-8.3
Hair,2000,1978068,33.4,66067471.2,-49.02
Hair,2007,462192,30.85,14258623.2,15.31
Hair,2011,246182,19.57,4817781.74,27.98
Hair,2007,987165,20.98,20710721.7,13.62
Hair,2021,1885922,29.28,55219796.16,-41.36
Hair,2007,3255331,30.01,97692483.31,13.52
Hair,2014,5160685,13.4,69153179,-40.67
Hair,2020,2412165,5.15,12422649.75,33.92
Hair,2024,3451372,21.47,74100956.84,38.96
Hair,2011,3125922,16.61,51921564.42,-12.42
Hair,2018,817312,5.89,4813967.68,-36.71
Hair,2000,4250180,10.95,46539471,-47.12
Hair,2008,640573,10.19,6527438.87,-49.32
Hair,2005,2502274,12.61,31553675.14,10.37
Hair,2014,2801724,22.38,62702583.12,-41.3
Hair,2021,4453287,32.5,144731827.5,-12.6
Hair,2004,2328451,20.5,47733245.5,29.95
Hair,2017,2129187,25.64,54592354.68,38.61
Hair,2025,649636,6.36,4131684.96,40.07
Hair,2020,966723,13.95,13485785.85,1.22
Hair,2006,5325082,16.27,86639084.14,-36.98
Hair,2000,2803621,29.33,82230203.93,-48.72
Hair,2006,263819,32.45,8560926.55,-48.68
Hair,2005,2646089,8.99,23788340.11,-31.2
Hair,2018,1602537,24.07,38573065.59,16.94
Hair,2004,4832250,11.54,55764165,45.69
Hair,2025,3769399,8.53,32152973.47,-35.18
Hair,2006,4962548,4.53,22480342.44,-43.95
Hair,2009,5754331,14.64,84243405.84,-38.23
Hair,2014,1333077,4.01,5345638.77,-39.82
Hair,2021,3225182,31.02,100045145.6,-11.04
Hair,2015,1634466,10.16,16606174.56,-25.07
Hair,2025,4114457,30.73,126437263.6,-0.28
Hair,2024,5321669,16.57,88180055.33,-19.05
Hair,2018,4564353,15.88,72481925.64,45.41
Hair,2016,1692007,29.03,49118963.21,43.1
Hair,2010,3417223,11.65,39810647.95,27.93
Hair,2001,1779293,27.34,48645870.62,-26.4
Hair,2020,5630680,11.07,62331627.6,18.33
Hair,2014,4718619,12.89,60822998.91,48.67
Hair,2007,1973281,30.86,60895451.66,-18.36
Hair,2011,4678491,7.14,33404425.74,-2.19
Hair,2000,2060521,16.92,34864015.32,17.11
Hair,2011,4456717,29.72,132453629.2,-33.23
Hair,2002,2990793,12.29,36756845.97,-16.03
Hair,2002,2066974,20.15,41649526.1,48.82
Hair,2025,4868533,9.69,47176084.77,-13.8
Hair,2013,4968929,14.53,72198538.37,-16.81
Hair,2018,2108057,26.49,55842429.93,26.72
Hair,2004,4249296,22.45,95396695.2,11.45
Hair,2001,5327095,13.45,71649427.75,-40.64
Hair,2021,4547971,27.88,126797431.5,-37.95
Hair,2020,2721100,8.17,22231387,24.26
Hair,2017,2141762,31.39,67229909.18,-7.17
Hair,2003,1447942,34.56,50040875.52,-32.34
Hair,2016,5252252,27.98,146958011,17.12
Hair,2020,705357,33.5,23629459.5,34.39
Hair,2000,889874,34.2,30433690.8,-4.29
Hair,2000,3231545,15.81,51090726.45,-30.97
Hair,2017,3585352,18.54,66472426.08,41.58
Hair,2013,4517788,26.83,121212252,-39.8
Hair,2009,3129437,30.3,94821941.1,46.96
Hair,2016,1135594,26.08,29616291.52,-4.93
Hair,2022,5372129,4.32,23207597.28,-27.6
Hair,2024,3569101,30.11,107465631.1,-6.87
Hair,2020,4744944,31.04,147283061.8,41.73
Hair,2004,3134935,19.87,62291158.45,-24.2
Hair,2002,4480216,26.85,120293799.6,-34.58
Hair,2024,3884115,24.65,95743434.75,11.47
Hair,2008,4960522,10.97,54416926.34,-25.35
Hair,2002,1246374,23.48,29264861.52,-32.11
Hair,2013,5784873,16.51,95508253.23,4.73
Hair,2011,2172259,9.8,21288138.2,16.35
Hair,2002,503824,34.97,17618725.28,39.05
Hair,2012,4244512,24.4,103566092.8,-32.3
Hair,2022,3224797,11.4,36762685.8,-44.28
Hair,2007,5045742,27.44,138455160.5,15.94
Hair,2007,5504165,19.84,109202633.6,43.49
Hair,2003,4744468,9.5,45072446,-32.23
Hair,2004,4239620,32.76,138889951.2,-10.62
Hair,2019,1247838,7.21,8996911.98,38.42
Hair,2004,2996493,12.46,37336302.78,2.9
Hair,2007,771769,15.32,11823501.08,2.6
Hair,2017,4444906,32.46,144281648.8,12.96
Hair,2011,5430097,15.37,83460590.89,-0.66
Hair,2025,5430314,27.35,148519087.9,-39.79
Hair,2014,5189657,23.4,121437973.8,41.08
Hair,2023,3245517,31.61,102590792.4,22.15
Hair,2022,1407762,9.81,13810145.22,-17.93
Hair,2010,5161551,7.87,40621406.37,28.54
Hair,2012,719647,28.1,20222080.7,0.12
Hair,2018,84049,34.65,2912297.85,-24.93
Hair,2015,4989518,25.28,126135015,-33.19
Hair,2017,832278,28.58,23786505.24,-1.97
Hair,2014,2801324,19.29,54037539.96,29.56
Hair,2017,2028108,7.09,14379285.72,1.9
Hair,2012,3144253,4.05,12734224.65,47.99
Hair,2015,5871649,9.54,56015531.46,1.47
Hair,2024,719808,4.77,3433484.16,-0.53
Hair,2023,4381060,24.53,107467401.8,40.08
Hair,2017,2704131,5.59,15116092.29,33.33
Hair,2016,2570566,32.26,82926459.16,-18.89
Hair,2024,3588393,10.29,36924563.97,43.38
Hair,2024,4404190,7.1,31269749,-5.01
Hair,2016,423646,16.09,6816464.14,-23.86
Hair,2024,5068617,11.13,56413707.21,-36.52
Hair,2017,134827,28.87,3892455.49,-1.86
Hair,2019,2588333,11.14,28834029.62,-19.01
Hair,2019,534195,4.13,2206225.35,41.12
Hair,2013,4030332,16.64,67064724.48,46.84
Hair,2015,1704378,4.62,7874226.36,-47.22
Hair,2023,1898074,21,39859554,5.51
Hair,2014,4884615,31.71,154891141.7,14.98
Hair,2025,5232502,13.89,72679452.78,-22.28
Hair,2023,1805629,4.18,7547529.22,-49.82
Hair,2023,1001091,13.04,13054226.64,-33.21
Hair,2014,4942518,21.53,106412412.5,14.43
Hair,2001,4668744,29.76,138941821.4,22.67
Hair,2008,354031,9.87,3494285.97,7.02
Hair,2015,5054381,12.16,61461272.96,14.03
Hair,2004,4725615,33.2,156890418,-3.87
Hair,2008,5307245,6.69,35505469.05,14.35
Hair,2012,2388638,30.21,72160753.98,-9.7
Hair,2000,5693907,31.11,177137446.8,-28.95
Hair,2011,709763,22.71,16118717.73,-2.01
Hair,2019,1900813,27.59,52443430.67,46.97
Hair,2007,4769727,9.04,43118332.08,18.88
Hair,2007,2988283,24.27,72525628.41,32.8
Hair,2017,848422,33.45,28379715.9,19.85
Hair,2017,1663328,6.74,11210830.72,23.16
Hair,2001,2125872,19.85,42198559.2,37.7
Hair,2005,1729549,29.42,50883331.58,34.66
Hair,2025,125105,23.21,2903687.05,24.39
Hair,2021,2927290,34.95,102308785.5,-22.04
Hair,2005,742904,9.41,6990726.64,12.01
Hair,2018,5106200,19.91,101664442,29.55
Hair,2001,4741028,21.32,101078717,4.23
Hair,2019,1131989,18.29,20704078.81,-5.74
Hair,2025,506682,13.77,6977011.14,-5.62
Hair,2009,4364697,30.74,134170785.8,15.56
Hair,2021,2587597,21.54,55736839.38,-45.37
Hair,2010,5255235,14.38,75570279.3,-27.16
Hair,2017,2754683,26.84,73935691.72,38.01
Hair,2019,4727935,30.64,144863928.4,-39.85
Hair,2018,1143427,31.32,35812133.64,44.6
Hair,2018,4170339,8.74,36448762.86,-2.78
Hair,2001,2671389,31.35,83748045.15,48.09
Hair,2022,5670064,17.81,100983839.8,18.86
Hair,2011,3276306,24.55,80433312.3,31.52
Hair,2020,1333578,34.67,46235149.26,32.14
Hair,2008,2590047,15.37,39809022.39,18.22
