Category,Year,Units sold,Avg Price USD,Dollar Sales UD,YOY % Change
Pet Care,2007,1204302,50.83,61214670.66,-49.86
Pet Care,2015,3016214,79.28,239125445.9,-24.95
Pet Care,2005,582006,41.38,24083408.28,-17.27
Pet Care,2006,5996310,4.62,27702952.2,-39.85
Pet Care,2005,2557188,11.79,30149246.52,-11.36
Pet Care,2017,5628815,77.57,436627179.6,-17.71
Pet Care,2001,5596352,32.21,180258497.9,11.18
Pet Care,2016,2124246,26.3,55867669.8,-37.14
Pet Care,2018,901891,79.97,72124223.27,-1.31
Pet Care,2012,6932362,42.37,293724177.9,-6.69
Pet Care,2023,3040680,70.88,215523398.4,-22.11
Pet Care,2016,3039076,71.5,217293934,-15.78
Pet Care,2015,4741989,78.93,374285191.8,-11.79
Pet Care,2015,2742382,8.07,22131022.74,25.94
Pet Care,2011,6620583,25.25,167169720.8,-23.98
Pet Care,2005,4445724,52.03,231311019.7,-45.19
Pet Care,2012,2795332,51.16,143009185.1,-29.02
Pet Care,2002,5078200,36.4,184846480,-47.3
Pet Care,2023,1713386,65.52,112261050.7,36.23
Pet Care,2014,5998676,47.33,283917335.1,-3.24
Pet Care,2013,4469917,8.77,39201172.09,-2.36
Pet Care,2020,159421,76.59,12210054.39,14.95
Pet Care,2019,3892647,47.42,184589320.7,-9.45
Pet Care,2001,3433887,30.84,105901075.1,18.39
Pet Care,2018,3104407,38.12,118339994.8,-44.18
Pet Care,2023,3644057,29.84,108738660.9,-7.4
Pet Care,2001,2572009,42.92,110390626.3,23.76
Pet Care,2016,123351,67.08,8274385.08,6.79
Pet Care,2024,3197879,70.04,223979445.2,-0.29
Pet Care,2012,408949,69.65,28483297.85,30.1
Pet Care,2012,690055,4.35,3001739.25,-41.69
Pet Care,2003,3805020,16.72,63619934.4,-48.86
Pet Care,2025,4338511,38.23,165861275.5,-27.15
Pet Care,2013,2153263,17.87,38478809.81,-18.13
Pet Care,2024,1353011,53.48,72359028.28,18.53
Pet Care,2005,1889603,65.47,123712308.4,6.52
Pet Care,2004,3535754,67.27,237850171.6,-10.63
Pet Care,2013,5793225,57.3,331951792.5,17.04
Pet Care,2006,4532922,12.28,55664282.16,12.32
Pet Care,2013,5865263,5.54,32493557.02,44.22
Pet Care,2022,723878,7.49,5421846.22,-7.09
Pet Care,2019,387473,17.93,6947390.89,20.92
Pet Care,2016,3029815,40.09,121465283.4,-31.47
Pet Care,2012,3986419,54.49,217219971.3,0.95
Pet Care,2006,965884,14.82,14314400.88,-26.23
Pet Care,2000,2926823,2.27,6643888.21,-10.13
Pet Care,2024,5027788,29.95,150582250.6,-1.09
Pet Care,2000,1892445,68.51,129651407,-44.99
Pet Care,2007,1295630,72.55,93997956.5,-32.41
Pet Care,2001,5879645,78.34,460611389.3,24.74
Pet Care,2014,5942395,4.81,28582919.95,-35.67
Pet Care,2011,3131257,2.78,8704894.46,-8.88
Pet Care,2016,5569618,11.04,61488582.72,3.46
Pet Care,2012,4836753,26.2,126722928.6,7.15
Pet Care,2018,6412826,31.33,200913838.6,-38.6
Pet Care,2006,3002031,14.4,43229246.4,-28.44
Pet Care,2006,3191596,70.92,226347988.3,-39.84
Pet Care,2003,1716422,38.67,66374038.74,-7.32
Pet Care,2020,6846376,54.63,374017520.9,-11.61
Pet Care,2001,654631,75.18,49215158.58,13.6
Pet Care,2024,1101805,7.19,7921977.95,33.58
Pet Care,2022,1946715,15.32,29823673.8,-1.66
Pet Care,2016,1314764,10.83,14238894.12,19.67
Pet Care,2015,1539177,40.92,62983122.84,-44.19
Pet Care,2021,3262501,78.9,257411328.9,-18.66
Pet Care,2002,6050048,26.17,158329756.2,-42.88
Pet Care,2005,3025898,18.1,54768753.8,-23.8
Pet Care,2024,55534,48.19,2676183.46,-4.78
Pet Care,2016,2038901,35.4,72177095.4,45.1
Pet Care,2012,55081,16.3,897820.3,20.3
Pet Care,2017,2522769,7.39,18643262.91,43.3
Pet Care,2001,4701056,56.82,267114001.9,29.41
Pet Care,2004,4638570,21.02,97502741.4,-17.57
Pet Care,2014,5378848,39.55,212733438.4,-20.46
Pet Care,2023,579406,18.81,10898626.86,-49.25
Pet Care,2013,1930469,11.82,22818143.58,-14.61
Pet Care,2011,5073229,65.24,330977460,36.94
Pet Care,2003,6033341,50.56,305045721,-25.38
Pet Care,2022,5330897,40.33,214995076,21.9
Pet Care,2011,6753788,74.83,505385956,47.57
Pet Care,2003,2993554,56.68,169674640.7,-11.72
Pet Care,2001,3528355,15.82,55818576.1,46.15
Pet Care,2014,2207036,55.88,123329171.7,-0.09
Pet Care,2021,3420586,16.3,55755551.8,-27.12
Pet Care,2001,2120788,72.08,152866399,12.26
Pet Care,2020,3332978,17.31,57693849.18,-48.15
Pet Care,2011,1913422,48.6,92992309.2,-14.14
Pet Care,2022,3069747,53.96,165643548.1,-33.79
Pet Care,2015,3192726,40.75,130103584.5,23.98
Pet Care,2008,419557,41.9,17579438.3,-2.95
Pet Care,2011,5651592,30.36,171582333.1,17.62
Pet Care,2000,4750774,72.15,342768344.1,7.7
Pet Care,2006,6301554,78.82,496688486.3,-28.67
Pet Care,2001,2489371,69.58,173210434.2,-2.61
Pet Care,2018,5093232,19.83,100998790.6,48.51
Pet Care,2015,1682639,42.18,70973713.02,-32.56
Pet Care,2023,2188433,2.4,5252239.2,15.37
Pet Care,2023,1382887,30.34,41956791.58,43.87
Pet Care,2013,5457688,31.81,173609055.3,-29.48
Pet Care,2015,3680387,35.39,130248895.9,8.99
Pet Care,2019,4241928,17.27,73258096.56,19.31
Pet Care,2010,6156645,71.02,437244927.9,35.15
Pet Care,2022,5508049,30.58,168436138.4,-18.9
Pet Care,2023,227253,28.7,6522161.1,-24.74
Pet Care,2012,2066356,20.16,41657736.96,25.72
Pet Care,2005,6509574,9.39,61124899.86,26.98
Pet Care,2016,2481556,60.04,148992622.2,41.25
Pet Care,2022,3165325,61.47,194572527.8,-10.52
Pet Care,2022,1396055,14.12,19712296.6,3.54
Pet Care,2008,2337270,6.55,15309118.5,24.19
Pet Care,2007,5692795,17.75,101047111.3,-13.52
Pet Care,2019,859285,35.22,30264017.7,33.17
Pet Care,2001,5039178,48.22,242989163.2,2.22
Pet Care,2011,1484473,45.76,67929484.48,13.26
Pet Care,2017,1629929,13.49,21987742.21,-19.59
Pet Care,2001,6943226,51.51,357645571.3,-12.3
Pet Care,2016,5812784,43.6,253437382.4,43.31
Pet Care,2002,4964405,24.88,123514396.4,28.38
Pet Care,2003,187279,30.82,5771938.78,-47.72
Pet Care,2002,4724673,61.63,291181597,-36.37
Pet Care,2003,3693943,47.79,176533536,10.75
Pet Care,2013,3921155,19.2,75286176,-33.7
Pet Care,2020,6816433,6.47,44102321.51,3.64
Pet Care,2009,597297,31.78,18982098.66,-31.46
Pet Care,2021,5034835,4.87,24519646.45,23.19
Pet Care,2025,5453084,8.94,48750570.96,-39.84
Pet Care,2003,4187383,54.48,228128625.8,25.82
Pet Care,2000,554034,79.49,44040162.66,-25.85
Pet Care,2022,6294290,61.04,384203461.6,3.33
Pet Care,2013,3513559,4.98,17497523.82,-37.92
Pet Care,2014,2463771,22.33,55016006.43,49.35
Pet Care,2012,2646345,55.14,145919463.3,-0.24
Pet Care,2025,5035901,77.79,391742738.8,36.59
Pet Care,2025,2666241,65.37,174292174.2,-44.66
Pet Care,2018,2503903,17.92,44869941.76,-32.74
Pet Care,2008,104132,35.14,3659198.48,-45.76
Pet Care,2024,2371814,43.67,103577117.4,-42.94
Pet Care,2001,3890963,68.08,264896761,-17.13
Pet Care,2009,6943614,73.41,509730703.7,0.75
Pet Care,2024,6890808,28.27,194803142.2,14.69
Pet Care,2000,5204735,53,275850955,-41.55
Pet Care,2017,2445901,56.27,137630849.3,-19.62
Pet Care,2021,3034665,12.39,37599499.35,-2.28
Pet Care,2006,5090562,71.07,361786241.3,-7.54
Pet Care,2006,4472638,56.07,250780812.7,-9.83
Pet Care,2016,3697057,50.41,186368643.4,22.24
Pet Care,2009,3538027,51.19,181111602.1,-43.85
Pet Care,2022,4895140,2.12,10377696.8,41.64
Pet Care,2025,2127225,33.92,72155472,-30.42
Pet Care,2011,4121072,66.29,273185862.9,-7.91
Pet Care,2016,4834957,22.27,107674492.4,3.78
Pet Care,2021,5729807,9.69,55521829.83,47.47
Pet Care,2005,4784548,72.3,345922820.4,23.1
Pet Care,2006,6995138,49.06,343181470.3,-10.11
Pet Care,2023,2848018,35.13,100050872.3,-27.81
Pet Care,2010,6046956,36.38,219988259.3,-5.1
Pet Care,2007,2502787,41.35,103490242.5,44.17
Pet Care,2024,3388577,20.19,68415369.63,-46.94
Pet Care,2012,5340143,38.21,204046864,-39.83
Pet Care,2018,217813,59.78,13020861.14,8.26
Pet Care,2019,4044107,17.07,69032906.49,27.05
Pet Care,2024,6689267,59.53,398212064.5,13.04
Pet Care,2013,1598081,72.54,115924795.7,-35.95
Pet Care,2000,4603576,16.87,77662327.12,44.03
Pet Care,2021,6846649,37.28,255243074.7,-9.42
Pet Care,2003,5901807,71.33,420975893.3,36.86
Pet Care,2018,6436624,61.33,394758149.9,-16.38
Pet Care,2017,6251655,37.73,235874943.2,-24.56
Pet Care,2011,6286049,33.67,211651269.8,-14.55
Pet Care,2018,448537,54.73,24548430.01,35.63
Pet Care,2019,5536958,66.92,370533229.4,41.85
Pet Care,2019,3803431,63.48,241441799.9,-27.54
Pet Care,2016,5122761,66.95,342968849,3.3
Pet Care,2015,5165375,70.42,363745707.5,-40.36
Pet Care,2003,3879160,42.53,164980674.8,41.83
Pet Care,2008,2148910,56.66,121757240.6,-17.77
Pet Care,2007,4430128,67.33,298280518.2,2.03
Pet Care,2024,6890289,17.22,118650776.6,33.8
Pet Care,2015,781782,48.13,37627167.66,-34.49
Pet Care,2011,1346998,25.44,34267629.12,-34.68
Pet Care,2008,3916479,48.75,190928351.3,35.11
Pet Care,2006,6177051,20.22,124899971.2,-17.62
Pet Care,2011,6686846,49.75,332670588.5,-30.6
Pet Care,2016,576157,25.66,14784188.62,25.78
Pet Care,2001,2428346,58.45,141936823.7,15.03
Pet Care,2006,6055165,37.35,226160412.8,45.11
Pet Care,2023,5270690,60.1,316768469,42.78
Pet Care,2019,1377157,74.96,103231688.7,-12.93
Pet Care,2008,4036714,6.64,26803780.96,45.08
Pet Care,2024,1843021,24.86,45817502.06,48.22
Pet Care,2017,23305,29.67,691459.35,32.08
Pet Care,2017,5112316,20.2,103268783.2,-11.82
Pet Care,2021,474221,31.44,14909508.24,35.1
Pet Care,2014,1806762,45.25,81755980.5,5.73
Pet Care,2004,2823714,48.57,137147789,-45.54
Pet Care,2024,1091686,3.37,3678981.82,28.42
Pet Care,2004,5555721,19.6,108892131.6,-41.22
Pet Care,2023,2643868,9.09,24032760.12,-0.89
Pet Care,2017,4624494,23.37,108074424.8,-3.76
Pet Care,2007,1346626,57.59,77552191.34,-20.99
Pet Care,2008,2823438,13.44,37947006.72,7.76
Pet Care,2001,198016,40.3,7980044.8,-28.6
Pet Care,2003,2889213,16.64,48076504.32,9.03
Pet Care,2025,5591247,20.9,116857062.3,46.89
Pet Care,2011,1342396,16.34,21934750.64,-36.5
Pet Care,2021,4178919,56.88,237696912.7,44.51
Pet Care,2018,4518799,47.42,214281448.6,-12.96
Pet Care,2023,1560717,2.78,4338793.26,49.85
Pet Care,2012,2782288,25.93,72144727.84,-21.36
Pet Care,2015,2181415,69.88,152437280.2,2.33
Pet Care,2002,5514957,24.37,134399502.1,32.47
Pet Care,2013,2282085,67.11,153150724.4,-16.54
Pet Care,2019,3060226,21.1,64570768.6,13.19
Pet Care,2023,389530,24.73,9633076.9,-38.85
Pet Care,2015,524701,48.81,25610655.81,-30.87
Pet Care,2022,3359824,60.53,203370146.7,41.95
Pet Care,2009,1006907,38.49,38755850.43,11.27
Pet Care,2007,3688423,15.57,57428746.11,20.26
Pet Care,2014,5024623,28.41,142749539.4,5.94
Pet Care,2012,1524350,69.28,105606968,17.96
Pet Care,2009,1732526,36.87,63878233.62,-36.63
Pet Care,2016,6249229,16.15,100925048.4,-41.86
Pet Care,2022,3083721,36.05,111168142.1,16.06
Pet Care,2000,2513332,34.95,87840953.4,2.34
Pet Care,2012,1360794,43.24,58840732.56,-7.7
Pet Care,2020,1977531,27.07,53531764.17,-42.95
Pet Care,2025,2017016,75.98,153252875.7,-36.83
Pet Care,2014,1662992,44.73,74385632.16,-11.91
Pet Care,2010,4880470,38.87,189703868.9,-13.83
Pet Care,2025,1498277,19.56,29306298.12,10.76
Pet Care,2017,23824,34.54,822880.96,-46.34
Pet Care,2016,1223964,61.17,74869877.88,-6.56
Pet Care,2000,2393580,15.05,36023379,-48.05
Pet Care,2003,3504823,51.29,179762371.7,-16.24
Pet Care,2014,4189444,12.6,52786994.4,-25.49
Pet Care,2008,5359125,39.94,214043452.5,36.9
Pet Care,2002,4554818,11.22,51105057.96,16.69
Pet Care,2000,3506682,76.2,267209168.4,-27.6
Pet Care,2017,1890896,38.63,73045312.48,37.73
Pet Care,2004,6509435,22.4,145811344,-23.78
Pet Care,2017,2304671,27.5,63378452.5,17.43
Pet Care,2007,2808107,22.19,62311894.33,3.79
Pet Care,2014,4263458,26.55,113194809.9,3.79
Pet Care,2023,6802315,63.82,434123743.3,21.67
Pet Care,2017,6936766,4.43,30729873.38,10
Pet Care,2009,1158066,2.65,3068874.9,-33.61
Pet Care,2011,5402464,45.73,247054678.7,-11.35
Pet Care,2007,55894,48.36,2703033.84,-33.59
Pet Care,2016,1978411,41.15,81411612.65,34.42
Pet Care,2009,3319418,58.31,193555263.6,-13.13
Pet Care,2020,2434074,22.88,55691613.12,30.67
Pet Care,2022,567635,3.04,1725610.4,-10.26
Pet Care,2015,1330990,6.65,8851083.5,-12.27
Pet Care,2019,5223011,37.89,197899886.8,19.85
Pet Care,2012,5017047,76.66,384606823,-2.53
Pet Care,2013,6013965,44.61,268282978.7,20.59
Pet Care,2022,775784,59.58,46221210.72,-41.35
Pet Care,2004,4917669,73.53,361596201.6,2.62
Pet Care,2009,1484318,51.6,76590808.8,35.99
Pet Care,2000,6972421,34.58,241106318.2,-45.22
Pet Care,2017,1613700,43.31,69889347,-16.39
Pet Care,2025,5648873,76.87,434228867.5,-3.67
Pet Care,2008,245703,62.53,15363808.59,18.6
Pet Care,2010,3366551,53.27,179336171.8,-31.84
Pet Care,2006,2690265,31.43,84555028.95,-24.82
Pet Care,2016,4019436,55.94,224847249.8,-12.22
Pet Care,2020,6509761,22.33,145362963.1,24.24
Pet Care,2005,232495,75.34,17516173.3,48.66
Pet Care,2003,4994965,35.28,176222365.2,17.74
Pet Care,2021,4720904,28.85,136198080.4,-8.65
Pet Care,2011,5731577,75.45,432447484.7,11
Pet Care,2002,5801556,61.25,355345305,-48.93
Pet Care,2016,2134658,52.97,113072834.3,-23.33
Pet Care,2020,1714786,38.77,66482253.22,7.72
Pet Care,2002,6886178,17.24,118717708.7,-44.93
Pet Care,2009,3351586,74.24,248821744.6,-34.67
Pet Care,2020,694692,37.64,26148206.88,-45.64
Pet Care,2007,3928499,36.64,143940203.4,15.91
Pet Care,2021,1803895,10.49,18922858.55,-46.27
Pet Care,2021,240967,66.43,16007437.81,-43.36
Pet Care,2009,704042,79.95,56288157.9,19.93
Pet Care,2006,5572729,59.92,333917921.7,-49.76
Pet Care,2005,3603729,42.33,152545848.6,28.74
Pet Care,2011,6935980,43.07,298732658.6,-10.6
Pet Care,2003,4119670,76.48,315072361.6,-18.03
Pet Care,2008,6795070,5.73,38935751.1,-41.35
Pet Care,2015,4306072,3.57,15372677.04,-48.42
Pet Care,2019,6669952,17.65,117724652.8,33.85
Pet Care,2019,1155868,41.21,47633320.28,-47.51
Pet Care,2004,5259936,13.99,73586504.64,44.18
Pet Care,2018,1763204,16.16,28493376.64,-28.98
Pet Care,2007,5725583,62.05,355272425.2,18.54
Pet Care,2002,921791,65.76,60616976.16,10.65
Pet Care,2006,1786063,44.55,79569106.65,-23.81
Pet Care,2012,3910146,54.54,213259362.8,-37.77
Pet Care,2019,6692366,34.56,231288169,10.47
Pet Care,2007,1018813,57.09,58164034.17,-22.32
Pet Care,2019,136029,14.84,2018670.36,2.79
Pet Care,2011,5968156,30.95,184714428.2,27.79
Pet Care,2004,6133785,6.64,40728332.4,-2.82
Pet Care,2016,5255835,53.31,280188563.9,16.6
Pet Care,2000,4342672,78.14,339336390.1,-2.96
Pet Care,2017,1053684,76.59,80701657.56,9.61
Pet Care,2013,399634,44.09,17619863.06,-7.72
Pet Care,2012,2216134,27.26,60411812.84,-38.52
Pet Care,2002,5645263,50.36,284295444.7,-10.29
Pet Care,2016,798772,60.49,48317718.28,43.81
Pet Care,2008,2042527,65.82,134439127.1,7.85
Pet Care,2016,6603968,29.54,195081214.7,22.26
Pet Care,2010,61668,28.78,1774805.04,-4.96
Pet Care,2015,4264346,12.72,54242481.12,-19.38
Pet Care,2011,4067062,28.49,115870596.4,21.45
Pet Care,2013,4234012,75.31,318863443.7,39.43
Pet Care,2005,346620,29.79,10325809.8,34.87
Pet Care,2004,2830138,56.7,160468824.6,14.9
Pet Care,2018,3639312,35.81,130323762.7,34.8
Pet Care,2014,5058021,21.07,106572502.5,3.8
Pet Care,2025,3346174,18.81,62941532.94,-18.4
Pet Care,2015,3102174,17.14,53171262.36,29.13
Pet Care,2016,6314546,39.08,246772457.7,29.16
Pet Care,2012,3143326,18.88,59345994.88,-13.79
Pet Care,2006,1765430,24.21,42741060.3,43.05
Pet Care,2019,1144264,77.53,88714787.92,45.82
Pet Care,2015,374870,12.26,4595906.2,-9.85
Pet Care,2016,3159612,55.48,175295273.8,-46.08
Pet Care,2016,3560477,9.79,34857069.83,-18.39
Pet Care,2010,2067953,44.36,91734395.08,3.98
Pet Care,2016,4801200,25.8,123870960,36.97
Pet Care,2010,2248938,29.79,66995863.02,-0.27
Pet Care,2001,652584,36.75,23982462,-20.23
Pet Care,2017,4097095,61.9,253610180.5,-37.51
Pet Care,2012,1475241,53.82,79397470.62,28.63
Pet Care,2023,16871,51.96,876617.16,-20
Pet Care,2017,3786459,67.23,254563638.6,-42.8
Pet Care,2006,5180493,30.32,157072547.8,-29.66
Pet Care,2011,1913416,35.89,68672500.24,-19.63
Pet Care,2016,5570912,72.22,402331264.6,2.9
Pet Care,2020,111001,21.23,2356551.23,-9.3
Pet Care,2016,2896923,5.24,15179876.52,-21.4
Pet Care,2001,3120174,31.73,99003121.02,22.33
Pet Care,2003,6172304,46.87,289295888.5,-31.04
Pet Care,2007,5674032,17.37,98557935.84,36.4
Pet Care,2011,6542977,41.43,271075537.1,6.34
Pet Care,2016,2441149,75.36,183964988.6,12.09
Pet Care,2020,3954777,72.25,285732638.3,40.01
Pet Care,2022,6096879,4.14,25241079.06,31.3
Pet Care,2012,2731359,37.2,101606554.8,12.79
Pet Care,2014,866198,52.38,45371451.24,-47.85
Pet Care,2024,6659411,62.43,415747028.7,-21.88
Pet Care,2003,727938,42.11,30653469.18,7.75
Pet Care,2021,2211518,44.19,97726980.42,-38.24
Pet Care,2004,6580638,75.24,495127203.1,-24.13
Pet Care,2007,3007915,63.16,189979911.4,-29.83
Pet Care,2025,642977,58.55,37646303.35,-30.06
Pet Care,2019,2663926,47,125204522,29
Pet Care,2020,3044924,77.94,237321376.6,23.97
Pet Care,2008,6578556,48.38,318270539.3,34.18
Pet Care,2024,80157,77.2,6188120.4,49
Pet Care,2023,743845,6.2,4611839,-37.39
Pet Care,2023,1883147,34.91,65740661.77,-5.07
Pet Care,2013,1890133,32.35,61145802.55,-43.89
Pet Care,2000,6302203,79.84,503167887.5,39.87
Pet Care,2021,2390565,77.84,186081579.6,-42.9
Pet Care,2003,1071367,26.55,28444793.85,-7.37
Pet Care,2004,4352891,59.09,257212329.2,-2.75
Pet Care,2022,5322432,70.7,376295942.4,34.56
Pet Care,2007,4374317,77.55,339228283.4,43.16
Pet Care,2008,2198528,51.07,112278825,-19.64
Pet Care,2012,3555193,27.65,98301086.45,38.97
Pet Care,2019,6065206,8.27,50159253.62,22.86
Pet Care,2002,782001,60.61,47397080.61,26.07
Pet Care,2018,1587787,31.11,49396053.57,46.98
Pet Care,2012,5645066,15.81,89248493.46,-16.02
Pet Care,2022,5985324,42.14,252221553.4,-15.16
Pet Care,2006,4747112,38.66,183523349.9,-4.81
Pet Care,2011,3898573,17.34,67601255.82,13.77
Pet Care,2013,2941989,6.69,19681906.41,-29.34
Pet Care,2019,3448863,46.77,161303322.5,15.73
Pet Care,2016,5668809,14.18,80383711.62,28.76
Pet Care,2013,4967330,42.15,209372959.5,4.84
Pet Care,2021,4833061,21.68,104780762.5,18
Pet Care,2013,286504,65.41,18740226.64,19.41
Pet Care,2021,4846615,55.34,268211674.1,-30.01
Pet Care,2008,4490167,3.82,17152437.94,5.28
Pet Care,2009,6200820,42.88,265891161.6,-19.28
Pet Care,2004,3438917,17.82,61281500.94,49.59
Pet Care,2002,3300881,15.04,49645250.24,14.57
Pet Care,2004,6481771,45.01,291744512.7,-32.05
Pet Care,2014,1588070,38.56,61235979.2,35.02
Pet Care,2012,5565228,79.1,440209534.8,1.13
Pet Care,2015,4101156,68.2,279698839.2,-41.26
Pet Care,2024,5836330,10.27,59939109.1,-49.11
Pet Care,2005,3995376,39.52,157897259.5,-46.54
Pet Care,2023,5545934,38.11,211355544.7,-26.66
Pet Care,2020,4310015,3.73,16076355.95,24.53
Pet Care,2001,6806225,75.31,512576804.8,41.9
Pet Care,2008,2770217,61.55,170506856.4,-11.09
Pet Care,2010,885614,3.49,3090792.86,-23.59
Pet Care,2021,4712515,29.33,138218065,-17.81
Pet Care,2014,4192746,66.56,279069173.8,-45.44
Pet Care,2009,2904314,53.93,156629654,45.54
Pet Care,2015,3052168,69.45,211973067.6,-25.53
Pet Care,2003,197459,79.24,15646651.16,-14.14
Pet Care,2017,955857,75.76,72415726.32,-12.47
Pet Care,2008,4949053,53.61,265318731.3,24.69
Pet Care,2011,4048750,7.47,30244162.5,47.11
Pet Care,2005,5643488,44.25,249724344,-23.64
Pet Care,2025,4629213,75.81,350940637.5,31.6
Pet Care,2004,3056130,24.88,76036514.4,-26.62
Pet Care,2016,1817703,55.16,100264497.5,-38.6
Pet Care,2004,6047428,23.32,141026021,-43.77
Pet Care,2008,4027638,39.94,160863861.7,-25.45
Pet Care,2023,6364968,28.38,180637791.8,49.56
Pet Care,2017,4249400,47.66,202526404,-13.56
Pet Care,2005,3779838,43.84,165708097.9,-24.3
Pet Care,2025,3574768,19.32,69064517.76,33.44
Pet Care,2025,5578807,35.34,197155039.4,-24.82
Pet Care,2008,936734,54.14,50714778.76,42.93
Pet Care,2010,3714500,64.51,239622395,-29.39
Pet Care,2025,3523834,44.78,157797286.5,49.96
Pet Care,2015,4822396,53.69,258914441.2,48.4
Pet Care,2004,882879,69.75,61580810.25,46.71
Pet Care,2025,745545,29.42,21933933.9,-7.12
Pet Care,2018,3115550,74.73,232825051.5,-17
Pet Care,2002,4131858,27.03,111684121.7,45.45
Pet Care,2008,1482379,32.78,48592383.62,-26.22
Pet Care,2005,5744890,42.78,245766394.2,14.1
Pet Care,2005,5061249,41.3,209029583.7,14.85
Pet Care,2009,6698166,27.58,184735418.3,4.26
Pet Care,2018,1028980,32.72,33668225.6,-34.87
Pet Care,2001,4721385,45,212462325,27.44
Pet Care,2012,5223679,31.69,165538387.5,-0.32
Pet Care,2003,1649603,5.51,9089312.53,-36.12
Pet Care,2008,1637878,42.16,69052936.48,-26.68
Pet Care,2005,5455720,66.28,361605121.6,17.31
Pet Care,2011,3190735,64.23,204940909.1,-41.73
Pet Care,2009,6543794,77.46,506882283.2,38.08
Pet Care,2011,4447605,45.33,201609934.7,29.89
Pet Care,2020,216738,17.86,3870940.68,36.21
Pet Care,2024,1691857,72.61,122845736.8,4.12
Pet Care,2005,4788791,49.51,237093042.4,-9.4
Pet Care,2007,1413288,50.27,71045987.76,-35.16
Pet Care,2010,5249254,65.22,342356345.9,-47.53
Pet Care,2021,1593963,32.42,51676280.46,24.63
Pet Care,2023,5228677,52.31,273512093.9,-19.29
Pet Care,2021,986806,35.8,35327654.8,40.53
Pet Care,2011,5504142,46.55,256217810.1,14.97
Pet Care,2003,4451453,71.25,317166026.3,24.64
Pet Care,2009,4339050,53.7,233006985,19.61
Pet Care,2011,755067,33.11,25000268.37,-12.6
Pet Care,2007,416927,35.21,14679999.67,-16.41
Pet Care,2009,5739241,44.44,255051870,-34.07
Pet Care,2012,253028,65.01,16449350.28,-5.14
Pet Care,2016,6249695,65.65,410292476.8,-34.34
Pet Care,2018,3837465,74.14,284509655.1,-31.38
Pet Care,2003,88554,75.3,6668116.2,-0.6
Pet Care,2006,1285351,59.05,75899976.55,-9.04
Pet Care,2002,225053,47.47,10683265.91,8.47
Pet Care,2021,2206161,73.39,161910155.8,-46.16
Pet Care,2006,1937886,62.14,120420236,-18.66
Pet Care,2009,5495409,44.4,243996159.6,8.89
Pet Care,2007,830465,20.29,16850134.85,33.89
Pet Care,2025,2578804,17.15,44226488.6,9.3
Pet Care,2021,5216623,7.53,39281171.19,41.35
Pet Care,2005,2282272,51.88,118404271.4,-31.64
Pet Care,2012,935760,76.88,71941228.8,2.66
Pet Care,2001,6854024,27.58,189033981.9,1.63
Pet Care,2017,5112186,46.07,235518409,1.22
Pet Care,2013,3676261,33.89,124588485.3,24.13
Pet Care,2021,4311805,62.02,267418146.1,-24.79
Pet Care,2024,2814707,20.97,59024405.79,32.29
Pet Care,2023,2551080,11.61,29618038.8,34.81
Pet Care,2012,4007705,14.52,58191876.6,33.92
Pet Care,2013,629005,54.88,34519794.4,8.46
Pet Care,2009,5567608,52.93,294693491.4,7.92
Pet Care,2013,3168463,61.81,195842698,19.35
Pet Care,2009,4563881,55.21,251971870,47.47
Pet Care,2004,2426754,68.57,166402521.8,-19.77
Pet Care,2024,2637658,23.14,61035406.12,-24.06
Pet Care,2018,6900043,40.4,278761737.2,-19.71
Pet Care,2016,2528346,52.4,132485330.4,-36.3
Pet Care,2013,2449529,70.28,172152898.1,-39.05
Pet Care,2022,4271882,76.54,326969848.3,-30.97
Pet Care,2019,6222950,27.32,170010994,-35.93
Pet Care,2013,971156,42.05,40837109.8,28.8
Pet Care,2019,3630539,59.51,216053375.9,14.56
Pet Care,2020,302630,44.18,13370193.4,31.59
Pet Care,2019,1160765,39.4,45734141,-22.67
Pet Care,2020,3664091,54.29,198923500.4,10.09
Pet Care,2013,5379519,33.6,180751838.4,-25.15
Pet Care,2017,1509871,46.68,70480778.28,13.76
Pet Care,2013,3635226,23.99,87209071.74,43.93
Pet Care,2013,4307133,76.87,331089313.7,2.38
Pet Care,2025,6937341,32.31,224145487.7,-48.44
Pet Care,2009,4173851,73.36,306193709.4,-22.14
Pet Care,2006,6237980,20.05,125071499,32.38
Pet Care,2009,5898428,34.61,204144593.1,-41.28
Pet Care,2007,3685790,24.78,91333876.2,-47.47
Pet Care,2003,640406,33.38,21376752.28,-47.82
Pet Care,2008,5321298,77.42,411974891.2,-45.77
Pet Care,2009,2509696,11.15,27983110.4,-20.34
Pet Care,2010,2123762,53.62,113876118.4,41.63
Pet Care,2005,4276719,21.86,93489077.34,-29.18
Pet Care,2003,846128,52.06,44049423.68,25.68
Pet Care,2020,1696242,37.59,63761736.78,-44.96
Pet Care,2015,5912553,41.95,248031598.4,-45.72
Pet Care,2002,2418793,58.24,140870504.3,32.04
Pet Care,2006,6604096,25.25,166753424,-48.6
Pet Care,2006,932987,31.92,29780945.04,-41.23
Pet Care,2002,1101836,10.96,12076122.56,-24.4
Pet Care,2007,127301,60.62,7716986.62,18.84
Pet Care,2015,6781091,57.88,392489547.1,21.54
Pet Care,2004,5589995,23.37,130638183.2,9.29
Pet Care,2013,5063648,8.48,42939735.04,-21.2
